W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,082614
,B,Mee,BUR,D,0.4,0.5,4.0,4.5,4.0,270,5.0,4.7,-4464,-2,
,A,Rüdiger,CHE,D,0.33,0.5,4.0,5.0,4.0,270,6.0,3.0,-1072,-1,
,B,Chilwell,LEI,D,0.34,0.5,3.7,4.5,3.7,270,5.0,0.7,-49,0,
,J,Lascelles,NEW,D,0.5,0.5,4.5,4.5,3.0,180,5.0,7.2,-6269,-2,
,S,Aurier,TOT,D,0.5,0.5,5.0,5.0,1.7,90,6.0,1.0,-752,-1,
,C,Azpilicueta,CHE,D,0.31,0.46,4.0,5.0,4.0,270,6.5,13.8,-7956,-1,
o,A,Adam Smith,BOU,D,0.0,0.44,2.0,4.0,2.0,240,4.5,0.7,-1503,-4,
,S,Duffy,BHA,D,0.29,0.44,3.3,4.0,3.3,270,4.5,2.9,2257,1,
,C,Cathcart,WAT,D,0.29,0.44,3.3,4.0,3.3,270,4.5,0.2,-7,0,
,C,Kabasele,WAT,D,0.29,0.44,3.3,4.0,3.3,270,4.5,0.8,-510,-1,
,D,Janmaat,WAT,D,0.6,0.4,5.0,4.0,5.0,270,5.0,0.6,-111,0,
,A,Laporte,MCI,D,0.6,0.36,5.3,4.0,5.3,270,5.5,2.1,14401,13,
,C,Daniels,BOU,D,0.16,0.33,2.7,3.5,2.7,270,4.5,14.2,-12378,-2,
,S,Bamba,CAR,D,0.67,0.33,5.0,3.5,5.0,270,4.5,0.8,2859,7,
,B,Ecuele Manga,CAR,D,0.51,0.33,4.3,3.5,4.3,270,4.5,0.1,184,3,
,C,Clark,NEW,D,0.16,0.33,2.7,3.5,2.7,270,4.5,0.3,-65,0,
,P,Dummett,NEW,D,0.16,0.33,2.7,3.5,2.7,270,4.5,0.3,-48,0,
,M,Lowton,BUR,D,0.06,0.3,2.3,3.5,2.3,270,5.0,0.8,-1259,-3,
,S,Morrison,CAR,D,0.46,0.3,4.3,3.5,4.3,270,5.0,0.5,-146,-1,
,M,Keane,EVE,D,0.74,0.3,5.7,3.5,5.7,270,5.0,2.6,-4176,-3,
,R,Bertrand,SOU,D,0.54,0.3,4.7,3.5,4.7,270,5.0,6.0,584,0,
,D,Sánchez,TOT,D,0.25,0.25,3.5,3.5,2.3,152,6.0,2.5,-1140,-1,
,J,Stephens,SOU,D,0.22,0.22,3.0,3.0,2.0,180,4.5,0.4,-606,-3,
,W,Hoedt,SOU,D,0.07,0.22,2.3,3.0,2.3,270,4.5,0.4,-344,-2,
,S,Ward,BUR,D,0.06,0.2,2.3,3.0,2.3,228,5.0,2.1,-2780,-2,
,D,David Luiz,CHE,D,0.13,0.18,2.7,3.0,2.7,270,5.5,4.0,-1457,-1,
,H,Maguire,LEI,D,0.6,0.18,5.3,3.0,5.3,270,5.5,15.4,6690,1,
,M,Holgate,EVE,D,-0.22,0.0,1.0,2.0,1.0,227,4.5,0.2,519,5,
,V,Kompany,MCI,D,-0.09,0.0,1.5,2.0,1.0,180,5.5,2.0,-716,-1,
,M,Darmian,MUN,D,0.0,0.0,2.0,2.0,0.7,90,4.9,0.3,-435,-3,
,T,Alderweireld,TOT,D,0.0,0.0,2.0,2.0,0.7,90,5.9,2.7,-1228,-1,
,B,Davies,TOT,D,0.0,0.0,2.0,2.0,1.3,180,5.9,5.9,-5998,-2,
~,~,~~~~~~~~,~~~~,~,~~~~,-0.08,~~~,~~~~,~~~~,~~~,~~~~~,~,~~~,~~,~~~~~~
,L,Baines,EVE,D,-0.13,-0.09,1.3,1.5,1.3,270,5.5,1.6,-939,-1,
,S,Coleman,EVE,D,-0.13,-0.09,1.3,1.5,1.3,270,5.5,2.4,-2556,-2,
,E,Bailly,MUN,D,-0.09,-0.09,1.5,1.5,1.0,180,5.5,3.3,-2771,-2,
,J,Bryan,FUL,D,-0.14,-0.1,1.3,1.5,1.3,225,5.0,0.2,-50,0,
,V,Lindelöf,MUN,D,-0.1,-0.1,1.5,1.5,1.0,180,5.0,1.2,-586,-1,
,M,Le Marchand,FUL,D,-0.16,-0.11,1.3,1.5,1.3,270,4.5,0.3,-176,-1,
,A,Young,MUN,D,-0.17,-0.17,1.0,1.0,0.3,90,5.9,1.7,-838,-1,
m,H,Bellerín,ARS,D,0.05,-0.18,2.3,1.0,2.3,270,5.5,12.3,-12,0,
,N,Monreal,ARS,D,0.64,-0.18,5.5,1.0,3.7,180,5.5,1.1,8962,15,
,S,Lichtsteiner,ARS,D,-0.2,-0.2,1.0,1.0,0.3,55,4.9,1.7,-4279,-5,
,G,Bong,BHA,D,-0.16,-0.22,1.3,1.0,1.3,244,4.5,0.2,140,1,
,M,Montoya,BHA,D,-0.11,-0.22,1.5,1.0,1.0,180,4.5,0.2,144,1,
,C,Chambers,FUL,D,-0.22,-0.22,1.0,1.0,1.0,198,4.5,1.6,-1372,-2,
,C,Christie,FUL,D,-0.22,-0.22,1.0,1.0,0.7,95,4.5,0.2,-255,-2,
,T,Fosu-Mensah,FUL,D,-0.22,-0.22,1.0,1.0,0.7,180,4.5,0.7,-303,-1,
,M,Zanka,HUD,D,0.33,-0.22,3.5,1.0,2.3,180,4.5,5.8,-2502,-1,
,W,Morgan,LEI,D,-0.11,-0.22,1.5,1.0,1.0,180,4.5,1.4,-836,-1,
,D,Yedlin,NEW,D,-0.11,-0.22,1.5,1.0,1.0,180,4.5,1.0,-373,-1,
,W,Boly,WOL,D,0.29,-0.22,3.3,1.0,3.3,270,4.5,1.5,3422,4,
,C,Coady,WOL,D,-0.22,-0.22,1.0,1.0,1.0,270,4.5,0.5,-107,0,
,J,Jonny,WOL,D,-0.16,-0.22,1.3,1.0,1.3,249,4.5,0.5,-558,-2,
,L,Dunk,BHA,D,-0.23,-0.23,1.0,1.0,0.7,109,4.4,2.0,-3845,-4,
,L,Balogun,BHA,D,-0.23,-0.23,1.0,1.0,0.7,160,4.4,0.1,198,4,
,R,Bennett,WOL,D,-0.17,-0.25,1.3,1.0,1.3,270,4.0,7.2,11896,3,
,S,Mustafi,ARS,D,-0.18,-0.27,1.0,0.5,1.0,270,5.5,1.2,-919,-1,
,S,Sokratis,ARS,D,-0.24,-0.28,0.7,0.5,0.7,270,5.4,2.0,-2713,-3,
,A,Valencia,MUN,D,-0.31,-0.31,0.0,0.0,0.0,0,6.5,0.6,-547,-2,
,N,Otamendi,MCI,D,-0.32,-0.32,0.0,0.0,0.0,0,6.3,4.5,-16406,-7,
,C,Cédric,SOU,D,-0.29,-0.33,0.7,0.5,0.7,235,4.5,6.0,-6614,-2,
,V,Moses,CHE,D,-0.17,-0.34,1.0,0.0,0.3,9,5.9,2.7,-3674,-3,
,C,Smalling,MUN,D,-0.34,-0.34,0.0,0.0,0.0,0,5.8,1.8,-1835,-2,
,D,Rose,TOT,D,-0.34,-0.34,0.0,0.0,0.0,0,5.9,1.1,-807,-1,
,L,Koscielny,ARS,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.1,-164,-3,
,Y,Mina,EVE,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,1.1,-2695,-5,
,J,Dalot,MUN,D,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.0,-29,0.0,
,G,Cahill,CHE,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,1.0,-1245,-2,
,E,Emerson,CHE,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.1,-139,-3,
,F,Delph,MCI,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,0.3,-502,-3,
,A,Cresswell,WHU,D,-0.37,-0.37,0.0,0.0,0.0,0,5.4,1.3,-2379,-3,
,A,Christensen,CHE,D,-0.38,-0.38,0.0,0.0,0.0,0,5.3,0.7,-1046,-3,
,D,Zappacosta,CHE,D,-0.38,-0.38,0.0,0.0,0.0,0,5.3,0.2,-255,-2,
,D,Danilo,MCI,D,-0.38,-0.38,0.0,0.0,0.0,0,5.3,0.6,-1456,-5,
,P,Jones,MUN,D,-0.38,-0.38,0.0,0.0,0.0,0,5.3,1.3,-2256,-3,
,B,Gibson,BUR,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.3,-313,-2,
,K,Zouma,EVE,D,-0.2,-0.4,1.0,0.0,0.5,1,5.0,0.1,206,4,
,A,Mawson,FUL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.2,-250,-2,
,F,Benkovic,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-70,-1,
,C,Söyüncü,LEI,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-105,0.0,
,D,Lovren,LIV,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,2.8,-5724,-4,
,M,Rojo,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-134,-3,
,D,Blind,MUN,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-21,0.0,
,B,Douglas,WOL,D,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-48,0.0,
,S,Kolasinac,ARS,D,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.4,-574,-3,
,K,Mavropanos,ARS,D,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.2,-282,-3,
,L,Digne,EVE,D,-0.2,-0.41,1.0,0.0,0.3,4,4.9,1.8,-4304,-4,
,J,Matip,LIV,D,-0.2,-0.41,1.0,0.0,0.3,1,4.9,0.1,22,0,
,F,Schär,NEW,D,-0.2,-0.41,1.0,0.0,0.3,78,4.9,0.2,-244,-2,
,R,Fredericks,WHU,D,-0.41,-0.41,0.0,0.0,0.0,180,4.9,0.5,-499,-2,
,N,Clyne,LIV,D,-0.42,-0.42,0.0,0.0,0.0,0,4.8,0.4,-805,-4,
,S,Francis,BOU,D,0.11,-0.44,2.5,0.0,1.7,35,4.5,0.4,-568,-3,
,T,Mings,BOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-179,-2,
,D,Rico,BOU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-14,0.0,
,C,Taylor,BUR,D,-0.22,-0.44,1.0,0.0,1.0,90,4.5,0.2,-146,-1,
,S,Dann,CRY,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-9,0.0,
,P,Souaré,CRY,D,-0.22,-0.44,1.0,0.0,0.3,1,4.5,0.1,-236,-4,
,A,Williams,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-160,-3,
,C,Martina,EVE,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-228,-4,
,D,Odoi,FUL,D,-0.22,-0.44,1.0,0.0,0.3,90,4.5,0.2,-60,-1,
,C,Löwe,HUD,D,-0.44,-0.44,0.0,0.0,0.0,160,4.5,0.2,-227,-2,
m,F,Hadergjonaj,HUD,D,0.0,-0.44,2.0,0.0,2.0,270,4.5,0.1,10,0,
,E,Durm,HUD,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-237,-4,
,F,Lejeune,NEW,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-21,0.0,
,F,Fernández,NEW,D,-0.44,-0.44,0.0,0.0,0.0,90,4.5,0.2,-107,-1,
,W,Reid,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-22,0.0,
,A,Ogbonna,WHU,D,-0.44,-0.44,0.0,0.0,0.0,180,4.5,0.8,-1162,-3,
,S,Byram,WHU,D,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,-77,0.0,
,D,Rice,WHU,D,-0.44,-0.44,0.0,0.0,0.0,45,4.5,0.3,-276,-2,
,F,Balbuena,WHU,D,-0.38,-0.44,0.3,0.0,0.3,270,4.5,0.3,-187,-1,
,R,Vinagre,WOL,D,-0.22,-0.44,1.0,0.0,0.7,19,4.5,0.1,-93,-2,
,R,Holding,ARS,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.6,-643,-2,
,B,Bruno,BHA,D,-0.23,-0.45,1.0,0.0,0.3,25,4.4,0.2,-268,-3,
,B,Bernardo,BHA,D,-0.45,-0.45,0.0,0.0,0.0,90,4.4,0.2,-221,-2,
,K,Long,BUR,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.6,-758,-2,
,P,Bardsley,BUR,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-127,-1,
,G,Cunningham,CAR,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-69,-1,
,J,Riedewald,CRY,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-56,-1,
,J,Ward,CRY,D,-0.23,-0.45,1.0,0.0,0.7,101,4.4,0.3,-82,-1,
,P,Jagielka,EVE,D,-1.14,-0.45,-3.0,0.0,-1.0,39,4.4,1.0,-1126,-2,
,J,Kenny,EVE,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-240,-2,
,T,Ream,FUL,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-318,-3,
,C,Fuchs,LEI,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.7,-814,-2,
,D,Simpson,LEI,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.3,-398,-2,
,A,Moreno,LIV,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.4,-600,-3,
,R,Klavan,LIV,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-164,-3,
,J,Manquillo,NEW,D,-0.45,-0.45,0.0,0.0,0.0,45,4.4,0.1,-150,-3,
,M,Yoshida,SOU,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,1.0,-1719,-3,
,M,Targett,SOU,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-97,-2,
,K,Walker-Peters,TOT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.4,-256,-1,
,Y,Kaboul,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-145,-1,
,S,Prödl,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-123,-2,
,M,Britos,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-161,-3,
,A,Mariappa,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-155,-1,
,F,Kiko Femenía,WAT,D,-0.23,-0.45,1.0,0.0,0.7,10,4.4,0.4,-641,-3,
,M,Zeegelaar,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-92,-2,
,M,Navarro,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-67,-1,
,A,Masina,WAT,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-76,-1,
,P,Zabaleta,WHU,D,-0.45,-0.45,0.0,0.0,0.0,90,4.4,2.6,-3743,-3,
,R,Oxford,WHU,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.1,-125,-2,
,I,Diop,WHU,D,-0.91,-0.45,-2.0,0.0,-0.7,90,4.4,0.7,-731,-2,
,M,Doherty,WOL,D,-0.3,-0.45,0.7,0.0,0.7,248,4.4,0.8,-361,-1,
,R,Saïss,WOL,D,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-259,-2,
,J,Simpson,BOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,5.2,-3124,-1,
,M,Suttner,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,6.9,-4699,-1,
,E,Schelotto,BHA,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.0,-1448,-1,
,M,Connolly,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.3,-1042,-1,
,L,Peltier,CAR,D,-0.5,-0.5,0.0,0.0,0.0,90,4.0,3.4,-4802,-3,
,A,Jazz Richards,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.8,-476,-1,
,G,Halford,CAR,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.0,-19,0.0,
,M,Kelly,CRY,D,-0.25,-0.5,1.0,0.0,0.3,90,4.0,6.6,-2841,-1,
,J,Jach,CRY,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-61,-1,
,S,Malone,HUD,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,3.0,-3604,-2,
,Y,Benalouane,LEI,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.1,-597,-1,
,C,Mbemba,NEW,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.2,-191,-2,
,J,Sterry,NEW,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.0,25,0.0,
,S,McQueen,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.2,-627,-1,
,J,Bednarek,SOU,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,4.0,-4557,-2,
,D,Batth,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.7,-1060,-1,
,R,Miranda,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.1,-80,-1,
,K,Hause,WOL,D,-0.5,-0.5,0.0,0.0,0.0,0,4.0,0.2,246,2,
,C,Schindler,HUD,D,0.07,-0.67,2.3,-1.0,2.3,270,4.5,2.5,219,0,
,T,Smith,HUD,D,-0.67,-0.67,-1.0,-1.0,-0.3,90,4.5,0.1,-70,-1,
,T,Kongolo,HUD,D,-0.22,-0.78,1.0,-1.5,1.0,270,4.5,0.2,46,0,
