W,I,web_name,team,T,VA/M,VA/ML,p/g,p/gl,form,min,price,%,txn,gf,082614
,N,Etheridge,CAR,G,1.62,2.0,9.3,11.0,9.3,270,4.5,4.4,21262,9,
m,W,Hennessey,CRY,G,0.51,1.56,4.3,9.0,4.3,270,4.5,2.9,4119,3,
,A,McCarthy,SOU,G,0.67,1.0,5.0,6.5,5.0,270,4.5,3.0,899,1,
,A,Alisson,LIV,G,0.78,0.91,6.3,7.0,6.3,270,5.5,16.7,15089,2,
,E,Ederson,MCI,G,0.54,0.8,5.0,6.5,5.0,270,5.6,22.0,2248,0,
m,A,Begovic,BOU,G,0.29,0.56,3.3,4.5,3.3,270,4.5,4.9,-1392,-1,
o,J,Hart,BUR,G,0.38,0.56,3.7,4.5,3.7,270,4.5,6.0,-1736,-1,
,F,Fabri,FUL,G,0.44,0.44,4.0,4.0,2.7,180,4.5,0.4,-154,-1,
o,B,Foster,WAT,G,0.29,0.44,3.3,4.0,3.3,270,4.5,4.8,-812,0,
,K,Schmeichel,LEI,G,0.34,0.4,3.7,4.0,3.7,270,5.0,5.7,-387,0,
,M,Dubravka,NEW,G,0.2,0.4,3.0,4.0,3.0,270,5.0,0.4,-24,0,
,K,Kepa,CHE,G,0.24,0.36,3.3,4.0,3.3,270,5.5,3.9,433,0,
,P,Cech,ARS,G,0.2,0.2,3.0,3.0,3.0,270,5.0,2.0,1075,1,
,J,Pickford,EVE,G,0.0,0.0,2.0,2.0,2.0,270,5.0,18.5,-9182,-1,
,D,De Gea,MUN,G,0.0,0.0,2.0,2.0,1.3,180,6.0,25.7,-14013,-1,
,H,Lloris,TOT,G,0.0,0.0,2.0,2.0,1.3,180,5.5,7.4,-3015,-1,
m,M,Ryan,BHA,G,0.07,-0.11,2.3,1.5,2.3,270,4.5,4.4,60,0,
,L,Fabianski,WHU,G,0.16,-0.11,2.7,1.5,2.7,270,4.5,15.9,-4022,0,
,R,Patrício,WOL,G,0.0,-0.11,2.0,1.5,2.0,270,4.5,5.5,225,0,
~,~,~~~~~~~~,~~~~,~,~~~~,-0.11,~~~,~~~~,~~~~,~~~,~~~~~,~,~~~,~~,~~~~~~
,B,Hamer,HUD,G,-0.17,-0.12,1.3,1.5,1.3,192,4.0,6.6,4485,1,
,T,Courtois,CHE,G,-0.36,-0.36,0.0,0.0,0.0,0,5.5,0.7,-1133,-3,
,T,Heaton,BUR,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-59,-1,
,N,Pope,BUR,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.3,-401,-2,
,S,Mignolet,LIV,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-139,-3,
,C,Bravo,MCI,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.2,-462,-4,
,S,Romero,MUN,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.1,-65,-1,
,L,Grant,MUN,G,-0.4,-0.4,0.0,0.0,0.0,0,5.0,0.0,-2,0.0,
,B,Leno,ARS,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,1.7,-3326,-4,
,W,Caballero,CHE,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.1,-109,-2,
,L,Karius,LIV,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.2,-365,-3,
,M,Vorm,TOT,G,-0.41,-0.41,0.0,0.0,0.0,0,4.9,0.1,-30,-1,
,A,Lindegaard,BUR,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-77,-1,
,A,Smithies,CAR,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-93,-2,
,M,Bettinelli,FUL,G,-0.44,-0.44,0.0,0.0,0.0,90,4.5,0.2,-138,-1,
,S,Rico,FUL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-227,-2,
,J,Lössl,HUD,G,1.56,-0.44,9.0,0.0,3.0,77,4.5,1.6,138,0,
,E,Jakupovic,LEI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-62,-1,
,D,Ward,LEI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-95,-1,
,A,Muric,MCI,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.0,13,0.0,
,R,Elliot,NEW,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.3,-180,-1,
,K,Darlow,NEW,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-34,-1,
,A,Gunn,SOU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.2,-119,-1,
,H,Gomes,WAT,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-220,-1,
,P,Dahlberg,WAT,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.1,-29,-1,
,A,Adrián,WHU,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.5,-306,-1,
,J,Ruddy,WOL,G,-0.44,-0.44,0.0,0.0,0.0,0,4.5,0.4,-277,-1,
,V,Guaita,CRY,G,-0.45,-0.45,0.0,0.0,0.0,0,4.4,0.2,-122,-1,
,F,Forster,SOU,G,-0.45,-0.45,0.0,0.0,0.0,0,4.4,1.0,-863,-2,
,A,Boruc,BOU,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,6.8,-1120,0,
,D,Button,BHA,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.7,-195,0,
,J,Steele,BHA,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,1.5,34,0,
,J,Speroni,CRY,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,12.9,-4149,-1,
,M,Stekelenburg,EVE,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,4.4,-729,0,
,W,Norris,WOL,G,-0.5,-0.5,0.0,0.0,0.0,0,4.0,2.4,-217,0,
