W,I,web_name        ,team,T,VA/M ,VA/ML,p/g ,p/gl,form,min,price,%   ,txn    ,gf ,091419
 ,M,Connolly        ,CAR ,D,-0.51,-0.51,0.0 ,0.0 ,0.0 ,0  ,3.9  ,1.3 ,1795   ,2  ,      
 ,A,Valencia        ,MUN ,D,0.23 ,-0.31,3.5 ,0.0 ,2.3 ,180,6.5  ,0.7 ,1728   ,4  ,      
 ,R,Schofield       ,HUD ,G,-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0  ,4.0  ,0.1 ,1675   ,30 ,      
 ,E,Capoue          ,WAT ,M,0.16 ,0.26 ,2.8 ,3.3 ,3.0 ,360,5.0  ,0.4 ,1066   ,5  ,      
 ,H,Son             ,TOT ,M,-0.12,-0.24,1.0 ,0.0 ,0.0 ,10 ,8.3  ,1.5 ,842    ,1  ,      
 ,T,Browning        ,EVE ,D,-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0  ,4.0  ,0.0 ,613    ,0.0,      
 ,I,Hayden          ,NEW ,M,-0.91,-0.45,-2.0,0.0 ,-0.7,20 ,4.4  ,0.2 ,607    ,5  ,      
 ,S,Okaka           ,WAT ,F,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.1 ,573    ,10 ,      
 ,M,Dubravka        ,NEW ,G,0.2  ,0.2  ,3.0 ,3.0 ,3.3 ,360,5.0  ,0.5 ,554    ,2  ,      
 ,M,Vorm            ,TOT ,G,-0.2 ,-0.41,1.0 ,0.0 ,0.3 ,90 ,4.9  ,0.1 ,549    ,10 ,      
 ,M,Elyounoussi     ,SOU ,M,0.0  ,0.0  ,2.0 ,2.0 ,1.7 ,184,6.4  ,0.2 ,544    ,5  ,      
 ,K,Schmeichel      ,LEI ,G,0.2  ,0.2  ,3.0 ,3.0 ,3.3 ,360,5.0  ,5.7 ,432    ,0  ,      
 ,S,Kaikai          ,CRY ,M,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.2 ,430    ,4  ,      
 ,K,Zouma           ,EVE ,D,-0.1 ,-0.4 ,1.5 ,0.0 ,1.0 ,91 ,5.0  ,0.1 ,407    ,7  ,      
 ,V,Lindelöf        ,MUN ,D,0.1  ,-0.1 ,2.5 ,1.5 ,2.7 ,302,4.9  ,1.0 ,358    ,1  ,      
 ,N,Redmond         ,SOU ,M,0.09 ,0.06 ,2.5 ,2.3 ,2.3 ,360,5.4  ,0.4 ,353    ,2  ,      
 ,N,Aké             ,BOU ,D,0.56 ,0.8  ,4.8 ,6.0 ,3.7 ,360,5.0  ,4.6 ,264    ,0  ,      
 ,J,Sterry          ,NEW ,D,-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0  ,4.0  ,0.1 ,261    ,5  ,      
 ,A,Sabiri          ,HUD ,M,-0.23,-0.45,1.0 ,0.0 ,0.3 ,45 ,4.4  ,0.1 ,219    ,4  ,      
 ,D,McNeil          ,BUR ,M,-0.22,-0.44,1.0 ,0.0 ,1.0 ,79 ,4.5  ,0.0 ,204    ,0.0,      
 ,C,Coady           ,WOL ,D,0.18 ,-0.22,2.8 ,1.0 ,3.3 ,360,4.5  ,0.5 ,201    ,1  ,      
 ,A,Begovic         ,BOU ,G,0.22 ,0.29 ,3.0 ,3.3 ,2.0 ,360,4.5  ,4.7 ,199    ,0  ,      
 ,J,Hendrick        ,BUR ,M,0.24 ,0.36 ,3.3 ,4.0 ,3.3 ,291,5.5  ,0.2 ,191    ,2  ,      
 ,N,Mendy           ,LEI ,M,0.0  ,0.0  ,2.0 ,2.0 ,2.0 ,270,4.5  ,1.0 ,173    ,0  ,      
 ,S,March           ,BHA ,M,0.16 ,0.2  ,2.8 ,3.0 ,3.0 ,324,5.0  ,0.2 ,152    ,1  ,      
 ,M,Gibbs-White     ,WOL ,M,-0.34,-0.45,0.5 ,0.0 ,0.0 ,26 ,4.4  ,0.4 ,132    ,1  ,      
 ,D,Welbeck         ,ARS ,F,0.38 ,-0.31,4.5 ,0.0 ,3.0 ,21 ,6.5  ,0.7 ,127    ,0  ,      
 ,H,Costa           ,WOL ,M,0.0  ,0.0  ,2.0 ,2.0 ,2.0 ,257,4.9  ,0.6 ,125    ,0  ,      
 ,J,Lerma           ,BOU ,M,-0.22,-0.44,1.0 ,0.0 ,0.3 ,87 ,4.5  ,0.2 ,106    ,1  ,      
 ,H,Choudhury       ,LEI ,M,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,83     ,1  ,      
 ,L,Damour          ,CAR ,M,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,74     ,1  ,      
 ,D,Williams        ,HUD ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,61     ,0.0,      
 ,A,Muric           ,MCI ,G,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,61     ,0.0,      
 ,K,Harris          ,CAR ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,44     ,0.0,      
 ,S,Longstaff       ,NEW ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,44     ,0.0,      
 ,K,Hause           ,WOL ,D,-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0  ,4.0  ,0.3 ,40     ,0  ,      
 ,H,Winks           ,TOT ,M,-0.18,-0.36,1.0 ,0.0 ,1.0 ,6  ,5.5  ,0.0 ,39     ,0.0,      
 ,B,Kayal           ,BHA ,M,-0.23,-0.45,1.0 ,0.0 ,0.3 ,1  ,4.4  ,0.1 ,36     ,1  ,      
 ,V,Wanyama         ,TOT ,M,-0.41,-0.41,0.0 ,0.0 ,0.0 ,0  ,4.9  ,0.0 ,31     ,0.0,      
 ,P,Gazzaniga       ,TOT ,G,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,27     ,0.0,      
 ,K,Dowell          ,EVE ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,16     ,0.0,      
~,~,~~~~~~~~        ,~~~~,~,~~~~ ,~~~~~,~~~ ,~~~~,~~~~,~~~,~~~~~,~   ,0.0    ,~~ ,~~~~~~
 ,M,Merino          ,NEW ,M,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-1     ,0.0,      
 ,T,Cleverley       ,WAT ,M,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-8     ,0.0,      
 ,L,Grant           ,MUN ,G,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-11    ,0.0,      
 ,G,Carrillo        ,SOU ,F,-0.36,-0.36,0.0 ,0.0 ,0.0 ,0  ,5.5  ,0.0 ,-12    ,0.0,      
 ,S,Boufal          ,SOU ,M,-0.36,-0.36,0.0 ,0.0 ,0.0 ,0  ,5.5  ,0.0 ,-13    ,0.0,      
 ,E,Ampadu          ,CHE ,M,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,-29    ,-1 ,      
 ,D,Klaassen        ,EVE ,M,-0.33,-0.33,0.0 ,0.0 ,0.0 ,0  ,6.0  ,0.0 ,-29    ,0.0,      
 ,I,Mbenza          ,HUD ,M,-0.17,-0.33,1.0 ,0.0 ,0.3 ,22 ,6.0  ,0.0 ,-31    ,0.0,      
 ,M,Diamé           ,NEW ,M,0.0  ,0.0  ,2.0 ,2.0 ,2.3 ,360,5.0  ,0.1 ,-31    ,-1 ,      
 ,J,Dalot           ,MUN ,D,-0.37,-0.37,0.0 ,0.0 ,0.0 ,0  ,5.4  ,0.0 ,-36    ,0.0,      
 ,M,James           ,LEI ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,-42    ,0.0,      
 ,T,Ince            ,HUD ,M,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-43    ,0.0,      
 ,D,Blind           ,MUN ,D,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-43    ,0.0,      
 ,M,Targett         ,SOU ,D,0.45 ,-0.45,4.0 ,0.0 ,1.3 ,17 ,4.4  ,0.1 ,-48    ,-1 ,      
 ,S,Defour          ,BUR ,M,-0.37,-0.37,0.0 ,0.0 ,0.0 ,0  ,5.4  ,0.0 ,-50    ,0.0,      
 ,F,Lejeune         ,NEW ,D,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.0 ,-50    ,0.0,      
 ,B,Baningime       ,EVE ,M,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,-52    ,-1 ,      
 ,S,Dann            ,CRY ,D,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,-56    ,0.0,      
 ,K,Mirallas        ,EVE ,M,-0.36,-0.36,0.0 ,0.0 ,0.0 ,0  ,5.5  ,0.0 ,-61    ,0.0,      
 ,W,Reid            ,WHU ,D,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,-61    ,0.0,      
 ,G,Nkoudou         ,TOT ,M,-0.41,-0.41,0.0 ,0.0 ,0.0 ,0  ,4.9  ,0.0 ,-63    ,0.0,      
 ,A,Chamberlain     ,LIV ,M,-0.31,-0.31,0.0 ,0.0 ,0.0 ,0  ,6.5  ,0.0 ,-64    ,0.0,      
 ,J,McCarthy        ,EVE ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,-65    ,0.0,      
 ,J,Matip           ,LIV ,D,-0.2 ,-0.41,1.0 ,0.0 ,0.7 ,2  ,4.9  ,0.1 ,-71    ,-1 ,      
 ,C,Löwe            ,HUD ,D,0.0  ,-0.44,2.0 ,0.0 ,1.7 ,250,4.5  ,0.2 ,-74    ,-1 ,      
 ,D,Gosling         ,BOU ,M,-0.04,0.0  ,1.8 ,2.0 ,1.3 ,360,5.0  ,0.1 ,-76    ,-1 ,      
 ,J,Hugill          ,WHU ,F,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-78    ,0.0,      
 ,R,van La Parra    ,HUD ,M,0.1  ,0.2  ,2.5 ,3.0 ,1.7 ,180,4.9  ,0.1 ,-80    ,-1 ,      
 ,G,Halford         ,CAR ,D,-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0  ,4.0  ,0.0 ,-84    ,0.0,      
 ,N,Vlasic          ,EVE ,M,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-89    ,0.0,      
 ,J,Murphy          ,NEW ,M,-0.06,0.2  ,1.7 ,3.0 ,1.7 ,101,4.9  ,0.1 ,-89    ,-2 ,      
 ,J,Stanislas       ,BOU ,M,-0.33,-0.33,0.0 ,0.0 ,0.0 ,0  ,6.0  ,0.0 ,-95    ,0.0,      
 ,M,Lanzini         ,WHU ,M,-0.31,-0.31,0.0 ,0.0 ,0.0 ,0  ,6.4  ,0.0 ,-95    ,0.0,      
 ,E,Kachunga        ,HUD ,F,-0.2 ,-0.41,1.0 ,0.0 ,0.3 ,30 ,4.9  ,0.1 ,-96    ,-2 ,      
 ,O,Zinchenko       ,MCI ,M,-0.42,-0.42,0.0 ,0.0 ,0.0 ,0  ,4.8  ,0.0 ,-101   ,0.0,      
 ,B,Sako            ,CRY ,M,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-102   ,0.0,      
 ,A,Carroll         ,WHU ,F,-0.36,-0.36,0.0 ,0.0 ,0.0 ,0  ,5.5  ,0.0 ,-103   ,0.0,      
 ,W,Hoedt           ,SOU ,D,0.29 ,0.07 ,3.3 ,2.3 ,2.3 ,360,4.5  ,0.4 ,-106   ,0  ,      
 ,P,Dahlberg        ,WAT ,G,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.1 ,-109   ,-2 ,      
 ,S,Romero          ,MUN ,G,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.1 ,-115   ,-2 ,      
 ,R,Brady           ,BUR ,M,-0.37,-0.37,0.0 ,0.0 ,0.0 ,0  ,5.4  ,0.0 ,-120   ,0.0,      
 ,F,Diabaté         ,LEI ,M,-0.42,-0.42,0.0 ,0.0 ,0.0 ,0  ,4.8  ,0.0 ,-127   ,0.0,      
 ,D,Quina           ,WAT ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.1 ,-134   ,-2 ,      
 ,B,Diaz            ,MCI ,M,-0.41,-0.41,0.0 ,0.0 ,0.0 ,0  ,4.9  ,0.0 ,-135   ,0.0,      
 ,A,Lennon          ,BUR ,M,0.06 ,0.06 ,2.3 ,2.3 ,2.0 ,360,5.0  ,0.4 ,-136   ,-1 ,      
 ,B,Douglas         ,WOL ,D,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-159   ,0.0,      
 ,S,Byram           ,WHU ,D,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,-162   ,0.0,      
 ,J,Jach            ,CRY ,D,-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0  ,4.0  ,0.1 ,-167   ,-3 ,      
 ,G,Madine          ,CAR ,F,-0.22,-0.44,1.0 ,0.0 ,0.3 ,3  ,4.5  ,1.3 ,-175   ,0  ,      
 ,E,Hyndman         ,BOU ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.0 ,-177   ,0.0,      
 ,Y,Bissouma        ,BHA ,M,-0.14,0.0  ,1.3 ,2.0 ,1.0 ,139,4.9  ,0.0 ,-177   ,0.0,      
 ,I,Cissé           ,FUL ,M,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.1 ,-180   ,-3 ,      
 ,A,Diakhaby        ,HUD ,M,-0.1 ,0.2  ,1.5 ,3.0 ,1.7 ,174,4.9  ,0.0 ,-185   ,0.0,      
 ,C,Söyüncü         ,LEI ,D,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.0 ,-197   ,0.0,      
 ,K,Darlow          ,NEW ,G,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.1 ,-202   ,-4 ,      
 ,J,Bacuna          ,HUD ,M,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,-203   ,-4 ,      
 ,V,Iborra          ,LEI ,M,-0.21,-0.42,1.0 ,0.0 ,0.0 ,10 ,4.8  ,0.1 ,-231   ,-4 ,      
 ,R,Miranda         ,WOL ,D,-0.5 ,-0.5 ,0.0 ,0.0 ,0.0 ,0  ,4.0  ,0.1 ,-246   ,-4 ,      
 ,R,Mir             ,WOL ,F,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.1 ,-246   ,-4 ,      
 ,F,Hadergjonaj     ,HUD ,D,-0.04,0.0  ,1.8 ,2.0 ,2.0 ,345,4.5  ,0.1 ,-248   ,-4 ,      
 ,T,Smith           ,HUD ,D,-0.68,-0.68,-1.0,-1.0,-0.3,90 ,4.4  ,0.1 ,-250   ,-4 ,      
 ,B,Ecuele Manga    ,CAR ,D,0.33 ,0.51 ,3.5 ,4.3 ,4.3 ,360,4.5  ,0.2 ,-254   ,-2 ,      
 ,N,Chalobah        ,WAT ,M,-0.22,-0.44,1.0 ,0.0 ,0.3 ,4  ,4.5  ,0.2 ,-257   ,-2 ,      
 ,J,Riedewald       ,CRY ,D,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,-260   ,-5 ,      
 ,F,Andone          ,BHA ,F,-0.4 ,-0.4 ,0.0 ,0.0 ,0.0 ,0  ,5.0  ,0.1 ,-267   ,-5 ,      
 ,A,Sørloth         ,CRY ,F,-0.2 ,-0.4 ,1.0 ,0.0 ,1.0 ,46 ,5.0  ,0.3 ,-277   ,-2 ,      
 ,E,Jakupovic       ,LEI ,G,-0.44,-0.44,0.0 ,0.0 ,0.0 ,0  ,4.5  ,0.1 ,-280   ,-5 ,      
 ,M,Rojo            ,MUN ,D,-0.41,-0.41,0.0 ,0.0 ,0.0 ,0  ,4.9  ,0.1 ,-282   ,-5 ,      
 ,A,Smithies        ,CAR ,G,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,-286   ,-5 ,      
 ,M,Britos          ,WAT ,D,-0.45,-0.45,0.0 ,0.0 ,0.0 ,0  ,4.4  ,0.1 ,-293   ,-5 ,      
 ,K,Sema            ,WAT ,M,-0.2 ,-0.41,1.0 ,0.0 ,0.7 ,48 ,4.9  ,0.1 ,-293   ,-5 ,      
